date,price_trend_logistic,residual_smoothed,price_final,is_observed
1940-12-01,3000.643614318283,0.0,3000.643614318283,False
1941-01-01,3000.6487789290322,0.0,3000.6487789290322,False
1941-02-01,3000.653984991652,0.0,3000.653984991652,False
1941-03-01,3000.659232838987,0.0,3000.659232838987,False
1941-04-01,3000.6645228065554,0.0,3000.6645228065554,False
1941-05-01,3000.6698552325724,0.0,3000.6698552325724,False
1941-06-01,3000.6752304579722,0.0,3000.6752304579722,False
1941-07-01,3000.6806488264283,0.0,3000.6806488264283,False
1941-08-01,3000.686110684376,0.0,3000.686110684376,False
1941-09-01,3000.691616381037,0.0,3000.691616381037,False
1941-10-01,3000.697166268437,0.0,3000.697166268437,False
1941-11-01,3000.7027607014325,0.0,3000.7027607014325,False
1941-12-01,3000.7084000377326,0.0,3000.7084000377326,False
1942-01-01,3000.7140846379216,0.0,3000.7140846379216,False
1942-02-01,3000.71981486548,0.0,3000.71981486548,False
1942-03-01,3000.725591086814,0.0,3000.725591086814,False
1942-04-01,3000.7314136712707,0.0,3000.7314136712707,False
1942-05-01,3000.7372829911687,0.0,3000.7372829911687,False
1942-06-01,3000.743199421819,0.0,3000.743199421819,False
1942-07-01,3000.749163341549,0.0,3000.749163341549,False
1942-08-01,3000.7551751317274,0.0,3000.7551751317274,False
1942-09-01,3000.7612351767893,0.0,3000.7612351767893,False
1942-10-01,3000.7673438642596,0.0,3000.7673438642596,False
1942-11-01,3000.773501584779,0.0,3000.773501584779,False
1942-12-01,3000.7797087321273,0.0,3000.7797087321273,False
1943-01-01,3000.785965703252,0.0,3000.785965703252,False
1943-02-01,3000.79227289829,0.0,3000.79227289829,False
1943-03-01,3000.798630720596,0.0,3000.798630720596,False
1943-04-01,3000.805039576768,0.0,3000.805039576768,False
1943-05-01,3000.8114998766723,0.0,3000.8114998766723,False
1943-06-01,3000.8180120334705,0.0,3000.8180120334705,False
1943-07-01,3000.824576463646,0.0,3000.824576463646,False
1943-08-01,3000.8311935870306,0.0,3000.8311935870306,False
1943-09-01,3000.8378638268327,0.0,3000.8378638268327,False
1943-10-01,3000.8445876096625,0.0,3000.8445876096625,False
1943-11-01,3000.8513653655614,0.0,3000.8513653655614,False
1943-12-01,3000.858197528027,0.0,3000.858197528027,False
1944-01-01,3000.865084534045,0.0,3000.865084534045,False
1944-02-01,3000.8720268241123,0.0,3000.8720268241123,False
1944-03-01,3000.87902484227,0.0,3000.87902484227,False
1944-04-01,3000.8860790361286,0.0,3000.8860790361286,False
1944-05-01,3000.8931898568994,0.0,3000.8931898568994,False
1944-06-01,3000.9003577594212,0.0,3000.9003577594212,False
1944-07-01,3000.9075832021904,0.0,3000.9075832021904,False
1944-08-01,3000.9148666473907,0.0,3000.9148666473907,False
1944-09-01,3000.9222085609235,0.0,3000.9222085609235,False
1944-10-01,3000.9296094124365,0.0,3000.9296094124365,False
1944-11-01,3000.937069675355,0.0,3000.937069675355,False
1944-12-01,3000.9445898269105,0.0,3000.9445898269105,False
1945-01-01,3000.952170348175,0.0,3000.952170348175,False
1945-02-01,3000.9598117240876,0.0,3000.9598117240876,False
1945-03-01,3000.967514443489,0.0,3000.967514443489,False
1945-04-01,3000.975278999152,0.0,3000.975278999152,False
1945-05-01,3000.9831058878117,0.0,3000.9831058878117,False
1945-06-01,3000.990995610199,0.0,3000.990995610199,False
1945-07-01,3000.998948671075,0.0,3000.998948671075,False
1945-08-01,3001.0069655792577,0.0,3001.0069655792577,False
1945-09-01,3001.015046847659,0.0,3001.015046847659,False
1945-10-01,3001.023192993319,0.0,3001.023192993319,False
1945-11-01,3001.0314045374334,0.0,3001.0314045374334,False
1945-12-01,3001.039682005394,0.0,3001.039682005394,False
1946-01-01,3001.0480259268174,0.0,3001.0480259268174,False
1946-02-01,3001.056436835582,0.0,3001.056436835582,False
